Unnamed: 0,Status,Vehicle Make,Vehicle Model,Vehicle Model Year,Vehicle Color,Vehicle Fuel Source,Wheelchair Accessible,Company Name,City,State,ZIP Code,Taxi Affiliation,Taxi Medallion License Management ,Record ID,Vehicle Type
234,VIOLATION,TOYOTA,PRIUS,2015.0,WHITE,Hybrid,N,DOVE TAXI CORP.,CHICAGO,IL,60641.0,DIS-AFFILIATED,Owner Manager,5194Taxi,Unknown
244,ACTIVE,TOYOTA,CAMRY,2014.0,BLUE/WHITE,Hybrid,N,SKY TAXI INC,CHICAGO,IL,60641.0,Sun Taxi Association Inc,"Sun Financial Services, Inc.",2864Taxi,Unknown
245,VIOLATION,TOYOTA,CAMRY,2010.0,WHITE,Hybrid,N,MONSOON TAXI CORP.,CHICAGO,IL,60656.0,DIS-AFFILIATED,Owner Manager,4333Taxi,Unknown
246,VIOLATION,TOYOTA,CAMRY,2014.0,WHITE,Hybrid,N,ELSTON ONE LLC,CHICAGO,IL,60612.0,DIS-AFFILIATED,Owner Manager,3830Taxi,Unknown
250,VIOLATION,FORD,ESCAPE,2012.0,WHITE,Hybrid,N,SCORPION CAB CO.,CHICAGO,IL,60616.0,EXPIRED AFFILIATION,Owner Manager,4726Taxi,Unknown
251,SURRENDER,TOYOTA,CAMRY,2016.0,WHITE,Hybrid,N,URU EXPRESS INC,CHICAGO,IL,60630.0,DIS-AFFILIATED,Owner-Operator,3644Taxi,Unknown
253,VIOLATION,TOYOTA,PRIUS,2014.0,WHITE,Hybrid,N,LBJ CAB CORP.,CHICAGO,IL,60641.0,DIS-AFFILIATED,Owner Manager,31Taxi,Unknown
254,VIOLATION,FORD,C-MAX,2013.0,WHITE,Hybrid,N,EZE TAXI LLC,CHICAGO,IL,60630.0,DIS-AFFILIATED,Owner Manager,3857Taxi,Unknown
260,ACTIVE,TOYOTA,CAMRY,2017.0,WHITE,Hybrid,N,RUBEN TRANS INC.,CHICAGO,IL,60640.0,Independent1,Owner-Operator,1810Taxi,Unknown
262,ACTIVE,TOYOTA,PRIUS,2015.0,BLUE/WHITE,Hybrid,N,CRYSTAL EXPRESS INC.,CHICAGO,IL,60641.0,Sun Taxi Association Inc,"Sun Financial Services, Inc.",5777Taxi,Unknown
264,VIOLATION,TOYOTA,PRIUS,2014.0,WHITE,Hybrid,N,ELSTON FIVE LLC,CHICAGO,IL,60612.0,DIS-AFFILIATED,Owner Manager,990Taxi,Unknown
265,VIOLATION,TOYOTA,CAMRY,2014.0,WHITE,Hybrid,N,AAA TAXI INC,CHICAGO,IL,60656.0,DIS-AFFILIATED,Owner Manager,6936Taxi,Unknown
266,VIOLATION,NISSAN,ALTIMA,2011.0,WHITE,Hybrid,N,TOTAT CO.,CHICAGO,IL,60641.0,DIS-AFFILIATED,Owner Manager,3715Taxi,Unknown
270,VIOLATION,TOYOTA,CAMRY,2015.0,WHITE,Hybrid,N,AL-MADINA CAB CORP,CHICAGO,IL,60656.0,DIS-AFFILIATED,Owner Manager,6917Taxi,Unknown
272,SURRENDER,HYUNDAI,SONATA,2017.0,BLUE,Hybrid,N,MAYFAIR CAB LLC,CHICAGO,IL,60630.0,NORTHSTAR AFFILIATION,Star North Management LLC,3361Taxi,Unknown
276,VIOLATION,FORD,ESCAPE,2012.0,WHITE,Hybrid,N,BROWN EYES CAB CORP.,CHICAGO,IL,60616.0,EXPIRED AFFILIATION,Owner Manager,5553Taxi,Unknown
278,VIOLATION,TOYOTA,CAMRY,2013.0,WHITE,Hybrid,N,EDEN ROC TRANSIT LLC,CHICAGO,IL,60656.0,DIS-AFFILIATED,Owner Manager,6640Taxi,Unknown
279,ACTIVE,TOYOTA,RAV4,2019.0,ORANGE,Hybrid,N,ROADWAY CAB CO,CHICAGO,IL,60641.0,WOLLEY TAXI,Owner Manager,55Taxi,Unknown
280,VIOLATION,FORD,FUSION,2012.0,GREEN,Hybrid,N,NECT 26 LLC,CHICAGO,IL,60645.0,TAXI TOWN AFFILIATION LLC,"Medallion Leasing and Management, Inc.",625Taxi,Unknown
286,SURRENDER,TOYOTA,SIENNA,2022.0,WHITE,Hybrid,Y,JACARL LLC,CHICAGO,IL,60612.0,Independent1,Owner-Operator,6700Taxi,Unknown
287,VIOLATION,NISSAN,ALTIMA,2013.0,WHITE,Hybrid,N,M & A TAXI CORPORATION,CHICAGO,IL,60656.0,DIS-AFFILIATED,Owner Manager,6108Taxi,Unknown
298,VIOLATION,FORD,ESCAPE,2012.0,GREEN,Hybrid,N,ARIES TAXI CAB INC,CHICAGO,IL,60645.0,TAXI TOWN AFFILIATION LLC,"Medallion Leasing and Management, Inc.",6800Taxi,Unknown
299,ACTIVE,TOYOTA,CAMRY,2015.0,WHITE,Hybrid,N,IAMA CORP,CHICAGO,IL,60656.0,Flash Cab Co,Owner Manager,4312Taxi,Unknown
303,VIOLATION,TOYOTA,CAMRY,2013.0,WHITE,Hybrid,N,NEW MILLENNIUM INC #III,CHICAGO,IL,60646.0,DIS-AFFILIATED,Owner Manager,5351Taxi,Unknown
306,VIOLATION,FORD,ESCAPE,2012.0,WHITE,Hybrid,N,MEDALLION FUNDING CHICAGO CORP,CHICAGO,IL,60616.0,EXPIRED AFFILIATION,Owner Manager,378Taxi,Unknown
308,REVOKED,TOYOTA,CAMRY,2011.0,WHITE,Hybrid,N,WS CAB CORP,CHICAGO,IL,60656.0,DIS-AFFILIATED,Owner Manager,5457Taxi,Unknown
311,VIOLATION,NISSAN,ALTIMA,2011.0,WHITE,Hybrid,N,BIRCHWOOD TAXI LLC,CHICAGO,IL,60630.0,DIS-AFFILIATED,Owner Manager,2971Taxi,Unknown
316,VIOLATION,NISSAN,ALTIMA,2011.0,WHITE,Hybrid,N,ARMENIA TAXI LLC,CHICAGO,IL,60630.0,DIS-AFFILIATED,Owner Manager,5752Taxi,Unknown
321,FORECLOSURE,TOYOTA,PRIUS,2013.0,GREEN,Hybrid,N,MARIA INC.,CHICAGO,IL,60645.0,TAXI TOWN AFFILIATION LLC,"Medallion Leasing and Management, Inc.",1894Taxi,Unknown
323,ACTIVE,TOYOTA,CAMRY,2016.0,BLUE/WHITE,Hybrid,N,NORTOWN EXPRESS INC.,CHICAGO,IL,60641.0,Sun Taxi Association Inc,"Sun Financial Services, Inc.",4421Taxi,Unknown
324,ACTIVE,TOYOTA,CAMRY,2014.0,BLUE/WHITE,Hybrid,N,"CHAG B, INC",CHICAGO,IL,60641.0,Sun Taxi Association Inc,Owner-Operator,842Taxi,Unknown
325,VIOLATION,TOYOTA,PRIUS,2013.0,WHITE,Hybrid,N,VOYAGER CORP,CHICAGO,IL,60640.0,EXPIRED AFFILIATION,Owner Manager,6232Taxi,Unknown
328,ACTIVE,TOYOTA,RAV4,2022.0,WHITE,Hybrid,N,ADUFED CORPORATION,CHICAGO,IL,60640.0,Independent1,Owner-Operator,2771Taxi,Unknown
330,VIOLATION,TOYOTA,PRIUS,2013.0,WHITE,Hybrid,N,BROWN EYES CAB CORP.,CHICAGO,IL,60616.0,EXPIRED AFFILIATION,Owner Manager,5760Taxi,Unknown
334,ACTIVE,FORD,ESCAPE,2010.0,BLUE,Hybrid,N,BMA CAB CORP,CHICAGO,IL,60626.0,Independent1,Owner-Operator,2920Taxi,Unknown
335,REVOKED,TOYOTA,CAMRY,2013.0,WHITE,Hybrid,N,TUMBLIN DICE TAXI INC.,CHICAGO,IL,60659.0,DIS-AFFILIATED,Owner Manager,244Taxi,Unknown
336,VIOLATION,TOYOTA,PRIUS,2016.0,WHITE,Hybrid,N,BELLA & IZA INC,CHICAGO,IL,60616.0,EXPIRED AFFILIATION,Owner Manager,1292Taxi,Unknown
337,ACTIVE,TOYOTA,CAMRY,2014.0,CREAM/GREEN,Hybrid,N,SUKHI ENTERPRISES INC.,CHICAGO,IL,60641.0,Checker Taxi Association Co.,Owner Manager,6030Taxi,Unknown
339,ACTIVE,TOYOTA,SIENNA,2023.0,WHITE,Hybrid,Y,"S & Y LUXURY LIMO, INC",CHICAGO,IL,60656.0,Flash Cab Co,Owner-Operator,5191Taxi,Unknown
341,ACTIVE,TOYOTA,PRIUS,2016.0,WHITE,Hybrid,N,JENNETH EXPRESS INCORPORATED,CHICAGO,IL,60656.0,Flash Cab Co,Owner-Operator,4935Taxi,Unknown
343,ACTIVE,TOYOTA,PRIUS,2015.0,WHITE,Hybrid,N,SHAHI INC,CHICAGO,IL,60656.0,Flash Cab Co,Owner Manager,2626Taxi,Unknown
346,VIOLATION,FORD,ESCAPE,2012.0,WHITE,Hybrid,N,FUNNY MONICA IN CHICAGO INC,CHICAGO,IL,60616.0,EXPIRED AFFILIATION,Owner Manager,195Taxi,Unknown
347,VIOLATION,FORD,C-MAX,2013.0,WHITE,Hybrid,N,EC CHICAGO TAXI LLC,CHICAGO,IL,60630.0,DIS-AFFILIATED,Owner Manager,1381Taxi,Unknown
348,ACTIVE,TOYOTA,CAMRY,2016.0,YELLOW,Hybrid,N,"TAXI MEDALLION GROUP, LLC SERIES 30",CHICAGO,IL,60618.0,Yellow Cab Association,Owner Manager,5577Taxi,Unknown
350,VIOLATION,TOYOTA,PRIUS,2013.0,YELLOW,Hybrid,N,SAFE TAXI COMPANY,CHICAGO,IL,60641.0,Yellow Cab Association,Owner Manager,4916Taxi,Unknown
354,VIOLATION,TOYOTA,PRIUS,2012.0,GREEN,Hybrid,N,AQUARIUS CAB INC.,CHICAGO,IL,60645.0,TAXI TOWN AFFILIATION LLC,"Medallion Leasing and Management, Inc.",1665Taxi,Unknown
360,VIOLATION,FORD,ESCAPE,2010.0,WHITE,Hybrid,N,MCCAB XVII CORP.,CHICAGO,IL,60641.0,DIS-AFFILIATED,Owner Manager,4673Taxi,Unknown
361,VIOLATION,TOYOTA,CAMRY,2016.0,WHITE,Hybrid,N,"SARDAR TRANS, INC.",CHICAGO,IL,60659.0,DIS-AFFILIATED,Owner Manager,372Taxi,Unknown
365,VIOLATION,TOYOTA,PRIUS,2013.0,WHITE,Hybrid,N,H & R EXPRESS INC,CHICAGO,IL,60641.0,DIS-AFFILIATED,Owner Manager,5144Taxi,Unknown
366,VIOLATION,NISSAN,ALTIMA,2011.0,WHITE,Hybrid,N,JORCRA CAB CORP,CHICAGO,IL,60656.0,DIS-AFFILIATED,Owner Manager,797Taxi,Unknown
367,REVOKED,TOYOTA,CAMRY,2015.0,WHITE,Hybrid,N,ELSTON TEN LLC,CHICAGO,IL,60612.0,DIS-AFFILIATED,Owner Manager,1766Taxi,Unknown
368,ACTIVE,TOYOTA,SIENNA,2024.0,WHITE,Hybrid,Y,SAMTEX INC.,CHICAGO,IL,60612.0,Independent1,Owner-Operator,2727Taxi,Unknown
370,VIOLATION,TOYOTA,PRIUS,2011.0,WHITE,Hybrid,N,ADI TWO CAB CORP.,CHICAGO,IL,60616.0,DIS-AFFILIATED,Owner Manager,1674Taxi,Unknown
371,VIOLATION,TOYOTA,PRIUS,2012.0,WHITE,Hybrid,N,ALI TAXI CORP.,CHICAGO,IL,60645.0,DIS-AFFILIATED,Owner Manager,2531Taxi,Unknown
372,ACTIVE,TOYOTA,CAMRY,2013.0,BLUE/WHITE,Hybrid,N,ASMARINO INC.,CHICAGO,IL,60641.0,Sun Taxi Association Inc,Owner-Operator,2750Taxi,Unknown
374,ACTIVE,FORD,FUSION,2012.0,BLACK,Hybrid,N,MAZ INC. CORP.,CHICAGO,IL,60638.0,Independent1,Owner-Operator,6348Taxi,Unknown
381,ACTIVE,TOYOTA,PRIUS,2015.0,GREEN,Hybrid,N,GEMINI CAB INC.,CHICAGO,IL,60645.0,TAXI TOWN AFFILIATION LLC,"Medallion Leasing and Management, Inc.",4481Taxi,Unknown
383,VIOLATION,TOYOTA,PRIUS,2015.0,WHITE,Hybrid,N,SOPHIE TAXI LLC,CHICAGO,IL,60618.0,DIS-AFFILIATED,Owner Manager,93Taxi,Unknown
384,VIOLATION,TOYOTA,CAMRY,2015.0,WHITE,Hybrid,N,MEHIRET AND EMMA INC.,CHICAGO,IL,60626.0,DIS-AFFILIATED,Owner Manager,6105Taxi,Unknown
385,SURRENDER,TOYOTA,RAV4,2018.0,WHITE/BLACK/STRIPES,Hybrid,N,LALA TAXI CORP.,CHICAGO,IL,60612.0,Independent1,Owner-Operator,6393Taxi,Unknown
386,VIOLATION,TOYOTA,PRIUS,2014.0,BLUE,Hybrid,N,FLATIRON TAXI LLC,CHICAGO,IL,60630.0,NORTHSTAR AFFILIATION,Star North Management LLC,3168Taxi,Unknown
388,ACTIVE,TOYOTA,CAMRY,2015.0,WHITE/BLUE,Hybrid,N,6920 CAB CO.,CHICAGO,IL,60625.0,Peace Taxi Assoc Inc,Owner Manager,5460Taxi,Unknown
392,ACTIVE,TOYOTA,CAMRY,2019.0,WHITE,Hybrid,N,SHAMPA TRANS INC,CHICAGO,IL,60659.0,City Service Taxi Association,Owner-Operator,4895Taxi,Unknown
394,VIOLATION,NISSAN,ALTIMA,2011.0,WHITE,Hybrid,N,LIVERPOOL TAXI LLC,CHICAGO,IL,60630.0,DIS-AFFILIATED,Owner Manager,637Taxi,Unknown
395,SURRENDER,TOYOTA,CAMRY,2013.0,WHITE/BLUE/STRIPES,Hybrid,N,SST CAB CO,CHICAGO,IL,60646.0,Blue Ribbon Assn Inc,"Cab Management Group, Inc.",6662Taxi,Unknown
396,ACTIVE,TOYOTA,CAMRY,2014.0,GRAY/WHITE,Hybrid,N,RSA CAB CORP.,CHICAGO,IL,60645.0,Choice Taxi Association Inc,Owner Manager,6480Taxi,Unknown
397,VIOLATION,TOYOTA,CAMRY,2013.0,WHITE,Hybrid,N,CHICAGO MEDALLION ONE LLC.,CHICAGO,IL,60656.0,DIS-AFFILIATED,Owner Manager,3723Taxi,Unknown
400,REVOKED,TOYOTA,CAMRY,2015.0,WHITE,Hybrid,N,3 ANGELS CAB CORP.,CHICAGO,IL,60656.0,DIS-AFFILIATED,Owner Manager,3241Taxi,Unknown
402,SURRENDER,TOYOTA,PRIUS,2013.0,WHITE/BLUE/STRIPES,Hybrid,N,SST CAB CO,CHICAGO,IL,60646.0,Blue Ribbon Assn Inc,"Cab Management Group, Inc.",6693Taxi,Unknown
403,ACTIVE,TOYOTA,CAMRY,2018.0,WHITE,Hybrid,N,RUN LLC,CHICAGO,IL,60630.0,Globe Taxi Association Inc,Owner-Operator,209Taxi,Unknown
408,VIOLATION,TOYOTA,PRIUS,2013.0,WHITE,Hybrid,N,1716 TRANSPORT LLC,CHICAGO,IL,60630.0,DIS-AFFILIATED,Owner Manager,4902Taxi,Unknown
409,ACTIVE,TOYOTA,CAMRY,2014.0,BLACK,Hybrid,N,MOGHAL CORP,ITASCA,IL,60143.0,Independent1,Owner-Operator,4646Taxi,Unknown
413,VIOLATION,FORD,ESCAPE,2012.0,WHITE,Hybrid,N,GREEN EYES CAB CORP.,CHICAGO,IL,60616.0,EXPIRED AFFILIATION,Owner Manager,6417Taxi,Unknown
414,ACTIVE,TOYOTA,PRIUS,2014.0,BEIGE,Hybrid,N,"DUA TRANSPORT, INC.",CHICAGO,IL,60612.0,Independent2,Owner-Operator,5378Taxi,Unknown
416,ACTIVE,TOYOTA,CAMRY,2015.0,BLUE/WHITE,Hybrid,N,Z SENAY INC,CHICAGO,IL,60641.0,Sun Taxi Association Inc,Owner-Operator,543Taxi,Unknown
419,SURRENDER,TOYOTA,CAMRY,2013.0,WHITE,Hybrid,N,D.H. CAB CO,CHICAGO,IL,60656.0,DIS-AFFILIATED,Owner Manager,4378Taxi,Unknown
421,VIOLATION,TOYOTA,PRIUS,2015.0,WHITE,Hybrid,N,NADER CAB CO,CHICAGO,IL,60656.0,DIS-AFFILIATED,Owner-Operator,5618Taxi,Unknown
422,ACTIVE,TOYOTA,RAV4,2022.0,GRAY/WHITE,Hybrid,N,BATU TAXI CORP,CHICAGO,IL,60645.0,Choice Taxi Association Inc,Owner-Operator,2326Taxi,Unknown
424,VIOLATION,NISSAN,ALTIMA,2011.0,WHITE,Hybrid,N,KRASOTKA TAXI LLC,CHICAGO,IL,60630.0,DIS-AFFILIATED,Owner Manager,3805Taxi,Unknown
427,VIOLATION,TOYOTA,CAMRY,2015.0,WHITE,Hybrid,N,MAIRA CAB INC,CHICAGO,IL,60656.0,Flash Cab Co,Owner Manager,5908Taxi,Unknown
430,VIOLATION,TOYOTA,CAMRY,2014.0,WHITE,Hybrid,N,"JASHAN, INC",CHICAGO,IL,60646.0,DIS-AFFILIATED,Owner Manager,2566Taxi,Unknown
433,VIOLATION,TOYOTA,CAMRY,2014.0,WHITE,Hybrid,N,SAHIWAL CAB CORP,CHICAGO,IL,60641.0,DIS-AFFILIATED,Owner Manager,3672Taxi,Unknown
434,VIOLATION,TOYOTA,CAMRY,2014.0,WHITE,Hybrid,N,ALKARIM CHICAGO INC.,CHICAGO,IL,60641.0,DIS-AFFILIATED,Owner Manager,2765Taxi,Unknown
440,ACTIVE,TOYOTA,CAMRY,2018.0,WHITE,Hybrid,N,"HIYAB & MIKE, INC.",CHICAGO,IL,60659.0,City Service Taxi Association,Owner-Operator,2719Taxi,Unknown
446,VIOLATION,FORD,C-MAX,2013.0,WHITE,Hybrid,N,EGYPTIAN BLUE TAXI INC.,CHICAGO,IL,60630.0,DIS-AFFILIATED,Owner Manager,801Taxi,Unknown
452,VIOLATION,FORD,FUSION,2012.0,WHITE,Hybrid,N,PARS RIDE INCORPORATED,CHICAGO,IL,60625.0,DIS-AFFILIATED,Owner Manager,2523Taxi,Unknown
455,VIOLATION,TOYOTA,CAMRY,2013.0,WHITE,Hybrid,N,"CHICAGO MEDALLION NINE, LLC",CHICAGO,IL,60656.0,Flash Cab Co,Owner Manager,2872Taxi,Unknown
457,VIOLATION,TOYOTA,PRIUS,2014.0,GREEN,Hybrid,N,AQUARIUS CAB INC.,CHICAGO,IL,60645.0,TAXI TOWN AFFILIATION LLC,"Medallion Leasing and Management, Inc.",1442Taxi,Unknown
459,ACTIVE,TOYOTA,PRIUS,2015.0,WHITE,Hybrid,N,PARIKH ENTERPRISES IV INC,CHICAGO,IL,60656.0,Flash Cab Co,Owner Manager,6178Taxi,Unknown
460,VIOLATION,TOYOTA,PRIUS,2012.0,WHITE,Hybrid,N,SISW EXPRESS INC.,CHICAGO,IL,60640.0,EXPIRED AFFILIATION,Owner-Operator,70Taxi,Unknown
461,VIOLATION,TOYOTA,PRIUS,2013.0,WHITE,Hybrid,N,IRA C BERGER,CHICAGO,IL,60659.0,DIS-AFFILIATED,Owner-Operator,5140Taxi,Unknown
462,VIOLATION,TOYOTA,CAMRY,2014.0,WHITE,Hybrid,N,BRIAN TAXI CORPORPORATION,CHICAGO,IL,60656.0,DIS-AFFILIATED,Owner Manager,3646Taxi,Unknown
463,ACTIVE,TOYOTA,CAMRY,2015.0,WHITE,Hybrid,N,4884 RAJA INC,CHICAGO,IL,60630.0,Globe Taxi Association Inc,Owner Manager,4884Taxi,Unknown
471,SURRENDER,TOYOTA,CAMRY,2015.0,WHITE,Hybrid,N,3318 TAXI CORP.,CHICAGO,IL,60637.0,DIS-AFFILIATED,Owner Manager,3318Taxi,Unknown
472,ACTIVE,TOYOTA,RAV4,2017.0,BLUE,Hybrid,N,RAMA TAXI CORP.,CHICAGO,IL,60640.0,Independent1,Owner-Operator,3702Taxi,Unknown
476,ACTIVE,TOYOTA,CAMRY,2014.0,WHITE/BLUE,Hybrid,N,6920 CAB CO.,CHICAGO,IL,60625.0,Peace Taxi Assoc Inc,Owner Manager,6920Taxi,Unknown
478,ACTIVE,TOYOTA,RAV4,2024.0,SILVER,Hybrid,N,JORO CAB COMPANY INCORPORATED,CHICAGO,IL,60652.0,Independent1,Owner-Operator,5717Taxi,Unknown
487,VIOLATION,TOYOTA,CAMRY,2014.0,WHITE,Hybrid,N,SPHINX CAB CORP,CHICAGO,IL,60659.0,DIS-AFFILIATED,Owner-Operator,2652Taxi,Unknown
492,ACTIVE,TOYOTA,SIENNA,2023.0,BLUE/WHITE,Hybrid,Y,KADRI TAXI INC,CHICAGO,IL,60641.0,Sun Taxi Association Inc,Owner-Operator,6945Taxi,Unknown
494,ACTIVE,TOYOTA,RAV4,2019.0,YELLOW,Hybrid,N,LEWEESI INC,CHICAGO,IL,60656.0,Yellow Cab Association,Owner Manager,4998Taxi,Unknown
500,VIOLATION,FORD,FUSION,2014.0,GREEN,Hybrid,N,NECT 27 LLC,CHICAGO,IL,60645.0,TAXI TOWN AFFILIATION LLC,"Medallion Leasing and Management, Inc.",3795Taxi,Unknown
504,VIOLATION,TOYOTA,PRIUS,2014.0,WHITE,Hybrid,N,HUNTER GREEN TAXI INC,CHICAGO,IL,60630.0,DIS-AFFILIATED,Owner Manager,899Taxi,Unknown
505,REVOKED,TOYOTA,CAMRY,2013.0,WHITE,Hybrid,N,ELIAS TAXI II LLC,CHICAGO,IL,60656.0,DIS-AFFILIATED,Owner Manager,3401Taxi,Unknown
507,VIOLATION,TOYOTA,PRIUS,2014.0,WHITE,Hybrid,N,CASBAH TRANS INC,CHICAGO,IL,60641.0,DIS-AFFILIATED,Owner Manager,5014Taxi,Unknown
508,VIOLATION,FORD,ESCAPE,2012.0,WHITE,Hybrid,N,THIN ICE HACKING CORP.,CHICAGO,IL,60616.0,EXPIRED AFFILIATION,Owner Manager,5204Taxi,Unknown
515,ACTIVE,TOYOTA,CAMRY,2014.0,WHITE/BLUE/STRIPES,Hybrid,N,STANDARD TAXI CORP. #III,CHICAGO,IL,60646.0,Blue Ribbon Assn Inc,"Cab Management Group, Inc.",4252Taxi,Unknown
518,VIOLATION,NISSAN,ALTIMA,2011.0,WHITE,Hybrid,N,MOMO LLC,CHICAGO,IL,60630.0,DIS-AFFILIATED,Owner Manager,6882Taxi,Unknown
521,ACTIVE,TOYOTA,CAMRY,2017.0,BLUE,Hybrid,N,E & B EXPRESS CORP.,CHICAGO,IL,60647.0,Independent1,Chicago Taxicab Management Inc.,4168Taxi,Unknown
525,ACTIVE,TOYOTA,CAMRY,2013.0,WHITE,Hybrid,N,CHICAGO CAB 5108 CO.,CHICAGO,IL,60656.0,Flash Cab Co,Owner-Operator,5108Taxi,Unknown
526,ACTIVE,FORD,ESCAPE,2012.0,WHITE,Hybrid,N,Z Z TAXI INC,CHICAGO,IL,60630.0,Globe Taxi Association Inc,Owner-Operator,3262Taxi,Unknown
527,VIOLATION,TOYOTA,PRIUS,2013.0,WHITE,Hybrid,N,TANZEEM INC.,CHICAGO,IL,60656.0,DIS-AFFILIATED,Owner Manager,1691Taxi,Unknown
529,VIOLATION,TOYOTA,CAMRY,2014.0,WHITE,Hybrid,N,WINNERS CAB CORP,CHICAGO,IL,60656.0,EXPIRED AFFILIATION,Owner Manager,6777Taxi,Unknown
530,VIOLATION,TOYOTA,PRIUS,2012.0,WHITE,Hybrid,N,WHIZ CAB COMPANY,CHICAGO,IL,60626.0,DIS-AFFILIATED,Owner Manager,3102Taxi,Unknown
531,FORECLOSURE,TOYOTA,CAMRY,2020.0,WHITE/BLUE/STRIPES,Hybrid,N,AWOL TAXI INC,CHICAGO,IL,60646.0,Blue Ribbon Assn Inc,"Cab Management Group, Inc.",4192Taxi,Unknown
534,SURRENDER,TOYOTA,PRIUS,2013.0,WHITE,Hybrid,N,6920 CAB CO.,CHICAGO,IL,60625.0,DIS-AFFILIATED,Owner Manager,627Taxi,Unknown
536,VIOLATION,TOYOTA,PRIUS,2015.0,WHITE,Hybrid,N,MOMO LLC,CHICAGO,IL,60630.0,DIS-AFFILIATED,Owner Manager,6883Taxi,Unknown
539,ACTIVE,TOYOTA,RAV4,2020.0,WHITE,Hybrid,N,YEBJ INC,CHICAGO,IL,60640.0,Independent1,Owner-Operator,6199Taxi,Unknown
544,ACTIVE,TOYOTA,CAMRY,2014.0,WHITE,Hybrid,N,"ONI TRANS, INC",CHICAGO,IL,60659.0,City Service Taxi Association,Owner Manager,2110Taxi,Unknown
545,ACTIVE,TOYOTA,PRIUS,2015.0,WHITE,Hybrid,N,YS ENT INC.,CHICAGO,IL,60656.0,Flash Cab Co,Owner-Operator,6129Taxi,Unknown
546,ACTIVE,TOYOTA,PRIUS,2015.0,YELLOW,Hybrid,N,TAXI MEDALLION GROUP LLC SERIES III,CHICAGO,IL,60618.0,Yellow Cab Association,Owner Manager,5893Taxi,Unknown
548,REVOKED,NISSAN,ALTIMA,2011.0,WHITE,Hybrid,N,ALLOCHKA TAXI LLC,CHICAGO,IL,60630.0,DIS-AFFILIATED,Owner Manager,5729Taxi,Unknown
555,VIOLATION,FORD,ESCAPE,2012.0,YELLOW,Hybrid,N,JOSCO TRANS SERVICES INC,CHICAGO,IL,60641.0,Yellow Cab Association,Owner-Operator,678Taxi,Unknown
559,VIOLATION,TOYOTA,PRIUS,2014.0,WHITE,Hybrid,N,CHICAGO MEDALLION EIGHT LLC.,CHICAGO,IL,60612.0,EXPIRED AFFILIATION,Owner Manager,2240Taxi,Unknown
562,ACTIVE,TOYOTA,CAMRY,2018.0,WHITE,Hybrid,N,TARAR MOTORS INC,CHICAGO,IL,60659.0,City Service Taxi Association,Owner Manager,6589Taxi,Unknown
563,ACTIVE,TOYOTA,CAMRY,2014.0,BLUE/WHITE,Hybrid,N,NORTH KING CAB COMPANY,CHICAGO,IL,60641.0,Sun Taxi Association Inc,"Sun Financial Services, Inc.",6621Taxi,Unknown
564,VIOLATION,TOYOTA,CAMRY,2016.0,WHITE,Hybrid,N,MAHA CAB INC.,CHICAGO,IL,60659.0,DIS-AFFILIATED,Owner Manager,6312Taxi,Unknown
565,ACTIVE,TOYOTA,SIENNA,2023.0,WHITE,Hybrid,Y,CHICAGO FLAG TAXI LLC,CHICAGO,IL,60616.0,INDEPENDENT4,,3896Taxi,Unknown
567,ACTIVE,TOYOTA,CAMRY,2017.0,WHITE,Hybrid,N,ALLAMAGAN CAB CORP,CHICAGO,IL,60656.0,Flash Cab Co,Owner-Operator,2989Taxi,Unknown
568,SURRENDER,TOYOTA,PRIUS,2013.0,WHITE/BLUE/STRIPES,Hybrid,N,RKJ CAB CO,CHICAGO,IL,60646.0,Blue Ribbon Assn Inc,"Cab Management Group, Inc.",1754Taxi,Unknown
569,VIOLATION,TOYOTA,PRIUS,2013.0,WHITE,Hybrid,N,VASEE ENTERPRISES INC,CHICAGO,IL,60656.0,DIS-AFFILIATED,Owner Manager,2360Taxi,Unknown
570,SURRENDER,TOYOTA,PRIUS,2013.0,WHITE,Hybrid,N,"CAMISAM TRANS, INC.",CHICAGO,IL,60659.0,DIS-AFFILIATED,Owner-Operator,5822Taxi,Unknown
571,VIOLATION,FORD,FUSION,2014.0,WHITE,Hybrid,N,ESFAHAN TRANS INC,CHICAGO,IL,60641.0,DIS-AFFILIATED,Owner Manager,3728Taxi,Unknown
578,VIOLATION,TOYOTA,CAMRY,2014.0,WHITE,Hybrid,N,BEE CAB COMPANY,CHICAGO,IL,60607.0,DIS-AFFILIATED,Owner Manager,3109Taxi,Unknown
588,VIOLATION,TOYOTA,CAMRY,2010.0,WHITE,Hybrid,N,DAEM RIDE INC.,CHICAGO,IL,60625.0,DIS-AFFILIATED,Owner Manager,5957Taxi,Unknown
589,VIOLATION,NISSAN,ALTIMA,2011.0,WHITE,Hybrid,N,TYTM TAXI LLC,CHICAGO,IL,60630.0,DIS-AFFILIATED,Owner Manager,5141Taxi,Unknown
590,VIOLATION,TOYOTA,CAMRY,2014.0,WHITE,Hybrid,N,EMPIRE TAXI INCORPORATED,CHICAGO,IL,60612.0,EXPIRED AFFILIATION,Owner Manager,6592Taxi,Unknown
592,SURRENDER,TOYOTA,PRIUS,2015.0,WHITE,Hybrid,N,LENA JOHN CAB CORP.,CHICAGO,IL,60641.0,DIS-AFFILIATED,Owner Manager,907Taxi,Unknown
