Status,Vehicle Make,Vehicle Model,Vehicle Model Year,Vehicle Color,Vehicle Fuel Source,Wheelchair Accessible,Company Name,City,State,ZIP Code,Taxi Affiliation,Taxi Medallion License Management,Record ID,Vehicle Type
ACTIVE,FORD,EXPEDITION,2023.0,BLACK,Gasoline,N,MJS LIMO LLC,CHICAGO,IL,60660.0,None,None,8565Livery,Livery
ACTIVE,FORD,EXPEDITION,2022.0,BLACK,Gasoline,N,D M LIMO INC.,CHICAGO,IL,60619.0,None,None,9484Livery,Livery
ACTIVE,CHARLESTON,SUBURBAN,2021.0,BLACK,Gasoline,N,EVERY VAN LLC,CHICAGO,IL,60609.0,None,None,70009Livery,Livery
ACTIVE,MERCEDES,SPRINTER,2019.0,YELLOW,Gasoline,N,"SUPERIOR AIR-GROUND AMBULANCE SERVICE, INC.",ELMHURST,IL,60126.0,None,None,721506Ambulance,Ambulance
ACTIVE,CADILLAC,ESCALADE ESV,2023.0,BLACK,Gasoline,N,LIMO PRO CHICAGO INC,CHICAGO,IL,60630.0,None,None,9831Livery,Livery
INACTIVE,CHEVROLET,EXPRESS,2009.0,WHITE/SILVER,Gasoline,N,"SUPERIOR AIR-GROUND AMBULANCE SERVICE, INC.",ELMHURST,IL,60126.0,None,None,5208Ambulance,Ambulance
ACTIVE,CADILLAC,ESCALADE ESV,2023.0,BLACK,Gasoline,N,SUFIYAN I INC,CHICAGO,IL,60634.0,None,Owner Manager,7771Livery,Livery
RESERVED,CADILLAC,ESCALADE,2019.0,BLACK,Gasoline,N,TRANS-OPS SYNDICATE INC.,CHICAGO,IL,60610.0,Independent1,None,9033Livery,Livery
VIOLATION,TOYOTA,RAV4,2015.0,WHITE,Gasoline,N,GARDEN OF LIFE CORP,CHICAGO,IL,60630.0,DIS-AFFILIATED,Owner Manager,4930Taxi,Taxi
ACTIVE,LINCOLN,NAUTILUS,2022.0,BLACK,Gasoline,N,DANAYAL LIMOUSINE INC.,CHICAGO,IL,60659.0,None,None,7554Livery,Livery
INACTIVE,Unknown,Unknown,2016.0,Unknown,Gasoline,N,CITY OF CHICAGO BACP,Unknown,Unknown,Unknown,None,None,72159Livery,Livery
ACTIVE,CADILLAC,ESCALADE ESV,2024.0,BLACK,Gasoline,N,CITY GUIDE INC,CHICAGO,IL,60641.0,None,None,71300Livery,Livery
RESERVED,CHEVROLET,SUBURBAN,2018.0,BLACK,Gasoline,N,KURBAN EXPRESS INC,CHICAGO,IL,60641.0,None,None,9396Livery,Livery
ACTIVE,LINCOLN,AVIATOR,2023.0,BLACK,Gasoline,N,METRO CHICAGO LIMO INC.,CHICAGO,IL,60609.0,None,None,71064Livery,Livery
ACTIVE,LINCOLN,NAVIGATOR L,2022.0,BLACK,Gasoline,N,TONG CHEN,CHICAGO,IL,60616.0,None,None,9569Livery,Livery
VIOLATION,TOYOTA,COROLLA,2017.0,WHITE,Gasoline,N,PETANI CAB CORP,CHICAGO,IL,60659.0,Top Cab Association,Top Cab Corp.,441Taxi,Taxi
ACTIVE,GMC,YUKON XL,2019.0,BLACK,Gasoline,N,AMD LIMOUSINE SERVICES INC.,CHICAGO,IL,60645.0,None,None,8907Livery,Livery
INACTIVE,MERCEDES,SPRINTER,2015.0,BLACK,Gasoline,N,SOUTHWEST CHIEF LTD,CHICAGO,IL,60630.0,None,None,14670Charter Sightseeing,Charter Sightseeing
ACTIVE,LINCOLN,AVIATOR,2023.0,BLACK,Gasoline,N,SOUTHWEST CHIEF LTD,CHICAGO,IL,60630.0,None,None,8483Livery,Livery
INACTIVE,Unknown,Unknown,2016.0,Unknown,Gasoline,N,CITY OF CHICAGO BACP,Unknown,Unknown,Unknown,None,None,71609Livery,Livery
ACTIVE,BMW,740 I,2021.0,BEIGE,Gasoline,N,SYNAPSE LUXURY TRANSPORTATION LLC,CHICAGO,IL,60632.0,None,None,70334Livery,Livery
INACTIVE,Unknown,Unknown,2016.0,Unknown,Gasoline,N,CITY OF CHICAGO BACP,Unknown,Unknown,Unknown,None,None,71776Livery,Livery
ACTIVE,LINCOLN,NAVIGATOR L,2022.0,BLACK,Gasoline,N,OYSTER TRANSPORTATION INC,CHICAGO,IL,60659.0,None,None,7762Livery,Livery
ACTIVE,TOYOTA,COROLLA,2020.0,WHITE,Gasoline,N,YA MUGHNI CAB INC,CHICAGO,IL,60612.0,Independent1,Owner-Operator,6627Taxi,Taxi
ACTIVE,LINCOLN,NAVIGATOR,2023.0,BLACK,Gasoline,N,"CHICAGO CHAUFFEURS LIMOUSINE, INC.",CHICAGO,IL,60641.0,None,None,71069Livery,Livery
INACTIVE,FORD,ECONOLINE,2011.0,BLACK,Gasoline,N,ANN-ETHE SERVICES LLC,CHICAGO,IL,60643.0,None,None,25013Charter Sightseeing,Charter Sightseeing
INACTIVE,Unknown,Unknown,2016.0,Unknown,Gasoline,N,CITY OF CHICAGO BACP,Unknown,Unknown,Unknown,None,None,71938Livery,Livery
ACTIVE,TOYOTA,SIENNA,2020.0,WHITE,Gasoline,Y,HNA 4 CORP,CHICAGO,IL,60656.0,Flash Cab Co,Owner-Operator,1859Taxi,Taxi
RESERVED,FORD,F650,2007.0,WHITE,Gasoline,N,LIMOTAINMENT LLC,CHICAGO,IL,60657.0,None,None,13143Charter Sightseeing,Charter Sightseeing
INACTIVE,Unknown,Unknown,2016.0,Unknown,Gasoline,N,CITY OF CHICAGO BACP,Unknown,Unknown,Unknown,None,None,71351Livery,Livery
INACTIVE,Unknown,Unknown,2016.0,Unknown,Gasoline,N,CITY OF CHICAGO BACP,Unknown,Unknown,Unknown,None,None,72949Livery,Livery
ACTIVE,LINCOLN,NAVIGATOR L,2023.0,BLACK,Gasoline,N,AHMAD ALLABABIDI,CHICAGO,IL,60656.0,None,None,9296Livery,Livery
SURRENDER,TOYOTA,RAV4,2019.0,WHITE,Gasoline,N,K L S TRANS INC,CHICAGO,IL,60659.0,DIS-AFFILIATED,Owner Manager,4907Taxi,Taxi
INACTIVE,NEOPLAN,TROLLEY,1984.0,RED/GREEN,Gasoline,N,"TRT TRANSPORTATION, INC.",CHICAGO,IL,60609.0,None,None,7270Charter Sightseeing,Charter Sightseeing
VIOLATION,LINCOLN,NAVIGATOR L,2024.0,BLACK,Gasoline,N,CAI PING HE,CHICAGO,IL,60616.0,None,None,70911Livery,Livery
ACTIVE,LEXUS,350,2024.0,BLACK,Gasoline,N,CHICAGO BLACK LUXURY LTD,CHICAGO,IL,60642.0,None,None,70774Livery,Livery
VIOLATION,CADILLAC,XTS,2016.0,BLACK,Gasoline,N,"KMD LIMO, INC.",CHICAGO,IL,60611.0,None,None,9839Livery,Livery
SURRENDER,TOYOTA,COROLLA,2018.0,WHITE,Gasoline,N,ANTIPAROS CAB CORP,CHICAGO,IL,60618.0,Top Cab Association,Top Cab Corp.,5164Taxi,Taxi
INACTIVE,FORD,E350,2006.0,WHITE,Gasoline,N,"MIDWEST MEDICAL SERVICE, INC.",CHICAGO,IL,60630.0,None,None,5603Ambulance,Ambulance
FORECLOSURE,TOYOTA,COROLLA,2018.0,WHITE,Gasoline,N,FISKARDO CAB CO,CHICAGO,IL,60618.0,Top Cab Association,Top Cab Corp.,5085Taxi,Taxi
INACTIVE,MERCEDES,SPRINTER,2014.0,BLACK,Gasoline,N,"DV & G ENTERPRISES, INC.",CHICAGO,IL,60634.0,None,None,14744Charter Sightseeing,Charter Sightseeing
ACTIVE,CADILLAC,ESCALADE ESV,2021.0,BLACK,Gasoline,N,SOPMAR TRANSPORTATION INC,CHICAGO,IL,60630.0,None,None,8253Livery,Livery
VIOLATION,TESLA,Y,2023.0,BLACK,Gasoline,N,JACKSON JAVIER  MEDINA GALLARDO,CHICAGO,IL,60618.0,None,None,70380Livery,Livery
INACTIVE,Unknown,Unknown,2016.0,Unknown,Gasoline,N,CITY OF CHICAGO BACP,Unknown,Unknown,Unknown,None,None,71872Livery,Livery
ACTIVE,CADILLAC,ESCALADE ESV,2024.0,BLACK,Gasoline,N,YUNPENG INC.,CHICAGO,IL,60608.0,None,None,70772Livery,Livery
VIOLATION,DODGE,CARAVAN,2016.0,WHITE,Gasoline,N,MEDICAL EXPRESS AMBULANCE SERV,SKOKIE,IL,60077.0,None,None,8606Medicar,Medicar
ACTIVE,CHEVROLET,SUBURBAN,2022.0,BLACK,Gasoline,N,CONG GENG,CHICAGO,IL,60608.0,None,None,9533Livery,Livery
INACTIVE,Unknown,Unknown,2016.0,Unknown,Gasoline,N,CITY OF CHICAGO BACP,Unknown,Unknown,Unknown,None,None,71789Livery,Livery
ACTIVE,TESLA,Y,2022.0,BLACK,Gasoline,N,FAIYAZ M.  KHAN,CHICAGO,IL,60625.0,None,None,70566Livery,Livery
VIOLATION,DODGE,CARAVAN,2016.0,WHITE,Gasoline,N,MCCAB IX CORP.,CHICAGO,IL,60630.0,DIS-AFFILIATED,Owner Manager,814Taxi,Taxi
VIOLATION,CHEVROLET,SUBURBAN,2021.0,BLACK,Gasoline,N,"I.M. LUXURY LIMOUSINE, INC.",CHICAGO,IL,60645.0,None,None,8946Livery,Livery
INACTIVE,Unknown,Unknown,2016.0,Unknown,Gasoline,N,CITY OF CHICAGO BACP,Unknown,Unknown,Unknown,None,None,72442Livery,Livery
RESERVED,LINCOLN,AVIATOR,2023.0,BLACK,Gasoline,N,STARS LIMO INC,CHICAGO,IL,60626.0,None,None,8289Livery,Livery
ACTIVE,GMC,YUKON,2023.0,BLACK,Gasoline,N,CITY FUSION CORP,CHICAGO,IL,60625.0,None,None,8159Livery,Livery
INACTIVE,Unknown,Unknown,2016.0,Unknown,Gasoline,N,CITY OF CHICAGO BACP,Unknown,Unknown,Unknown,None,None,72601Livery,Livery
VIOLATION,MERCEDES,E300,2018.0,BLACK,Gasoline,N,RHM TRANSPORTATION INC.,CHICAGO,IL,60618.0,None,None,9096Livery,Livery
RESERVED,FORD,350,2018.0,BLACK,Gasoline,N,YK HOLDINGS INC.,CHICAGO,IL,60629.0,None,None,19397Charter Sightseeing,Charter Sightseeing
ACTIVE,CADILLAC,ESCALADE,2019.0,BLACK,Gasoline,N,LUCKY LIVERY INC,CHICAGO,IL,60629.0,None,None,7478Livery,Livery
ACTIVE,FORD,EXPEDITION,2024.0,BLACK,Gasoline,N,312 PREMIER INC.,CHICAGO,IL,60630.0,None,None,70469Livery,Livery
INACTIVE,Unknown,Unknown,2016.0,Unknown,Gasoline,N,CITY OF CHICAGO BACP,Unknown,Unknown,Unknown,None,None,72517Livery,Livery
ACTIVE,FORD,EXPEDITION,2024.0,BLACK,Gasoline,N,"GALAXY LIMOUSINE, INC.",CHICAGO,IL,60631.0,None,None,7398Livery,Livery
INACTIVE,KIA,SEDONA,2009.0,WHITE,Gasoline,N,IK CHAN CHOI,CHICAGO,IL,60625.0,None,None,13363Charter Sightseeing,Charter Sightseeing
ACTIVE,CHEVROLET,SUBURBAN,2023.0,BLACK,Gasoline,N,MSRA CORPORATION,CHICAGO,IL,60626.0,None,None,8555Livery,Livery
INACTIVE,Unknown,Unknown,2016.0,Unknown,Gasoline,N,CITY OF CHICAGO BACP,Unknown,Unknown,Unknown,None,None,71617Livery,Livery
INACTIVE,Unknown,Unknown,2016.0,Unknown,Gasoline,N,CITY OF CHICAGO BACP,Unknown,Unknown,Unknown,None,None,71827Livery,Livery
ACTIVE,FORD,EXPEDITION,2021.0,BLACK,Gasoline,N,MG TRANS INC,CHICAGO,IL,60634.0,None,None,8394Livery,Livery
INACTIVE,FORD,E350,2013.0,WHITE,Gasoline,N,KURTZ AMBULANCE SERVICE INC,NEW LENOX,IL,60451.0,None,None,731039Ambulance,Ambulance
RESERVED,MERCEDES,SPRINTER,2019.0,BLACK,Gasoline,N,LUX RIDE COMPANY,CHICAGO,IL,60638.0,None,None,7755Livery,Livery
ACTIVE,VOLVO,XC90,2021.0,BLACK,Gasoline,N,CHUANGUO SUN,CHICAGO,IL,60616.0,None,None,71146Livery,Livery
ACTIVE,GMC,YUKON XL,2023.0,BLACK,Gasoline,N,AIRPORT CONNECTION EXPRESS INC,CHICAGO,IL,60660.0,None,None,9854Livery,Livery
INACTIVE,Unknown,Unknown,2016.0,Unknown,Gasoline,N,CITY OF CHICAGO BACP,Unknown,Unknown,Unknown,None,None,71442Livery,Livery
ACTIVE,FORD,EXPEDITION,2024.0,BLACK,Gasoline,N,BOUB LOGISTICS INC.,CHICAGO,IL,60630.0,None,None,70673Livery,Livery
VIOLATION,HYUNDAI,ELANTRA,2018.0,WHITE,Gasoline,N,POSEIDON CAB CORP,CHICAGO,IL,60659.0,Top Cab Association,Top Cab Corp.,6024Taxi,Taxi
ACTIVE,MERCEDES,SPRINTER,2011.0,BLUE/WHITE,Gasoline,N,"SUPERIOR AIR-GROUND AMBULANCE SERVICE, INC.",ELMHURST,IL,60126.0,None,None,5222Ambulance,Ambulance
ACTIVE,LINCOLN,NAVIGATOR L,2022.0,BLACK,Gasoline,N,ALL STAR CHICAGO LIMO LLC,CHICAGO,IL,60632.0,None,None,70183Livery,Livery
ACTIVE,LINCOLN,AVIATOR,2023.0,BLACK,Gasoline,N,"BARTA LIMO, INC.",CHICAGO,IL,60630.0,None,None,7029Livery,Livery
INACTIVE,FORD,VAN,2001.0,Unknown,Gasoline,N,"ATI VANDENBERG AMBULANCE, INC.",TINLEY PARK,IL,60477.0,None,None,5536Ambulance,Ambulance
ACTIVE,CHEVROLET,SUBURBAN,2021.0,BLACK,Gasoline,N,K SMART TRANSPORTATION SERVICES INC.,CHICAGO,IL,60659.0,None,None,7381Livery,Livery
INACTIVE,FORD,E150,2010.0,WHITE,Gasoline,N,"SPECIALTY NEEDS TRANSPORTATION, INC.",TINLEY PARK,IL,60487.0,None,None,7098Medicar,Medicar
ACTIVE,LINCOLN,NAVIGATOR L,2023.0,BLACK,Gasoline,N,PLANET LIMOUSINE SERVICES INC,CHICAGO,IL,60634.0,None,None,7359Livery,Livery
INACTIVE,FREIGHTLINER,X LINE SHUTTLE,1998.0,WHITE,Gasoline,N,AMERICAN EAGLE LIMO & TAXI INC,CHICAGO,IL,60646.0,None,None,19836Charter Sightseeing,Charter Sightseeing
ACTIVE,LINCOLN,AVIATOR,2024.0,BLACK,Gasoline,N,D M LIMO INC.,CHICAGO,IL,60619.0,None,None,8209Livery,Livery
ACTIVE,CADILLAC,ESCALADE ESV,2024.0,BLACK,Gasoline,N,YIHE LIN,CHICAGO,IL,60609.0,None,None,71162Livery,Livery
INACTIVE,Unknown,Unknown,2016.0,Unknown,Gasoline,N,CITY OF CHICAGO BACP,Unknown,Unknown,Unknown,None,None,71919Livery,Livery
INACTIVE,Unknown,Unknown,2016.0,Unknown,Gasoline,N,CITY OF CHICAGO BACP,Unknown,Unknown,Unknown,None,None,71743Livery,Livery
INACTIVE,Unknown,Unknown,2016.0,Unknown,Gasoline,N,CITY OF CHICAGO BACP,Unknown,Unknown,Unknown,None,None,72432Livery,Livery
INACTIVE,Unknown,Unknown,2016.0,Unknown,Gasoline,N,CITY OF CHICAGO BACP,Unknown,Unknown,Unknown,None,None,72483Livery,Livery
VIOLATION,NISSAN,NV200,2014.0,BLUE,Gasoline,N,DEKA TWO CAB CORP.,CHICAGO,IL,60630.0,NORTHSTAR AFFILIATION,Star North Management LLC,6619Taxi,Taxi
ACTIVE,LINCOLN,NAVIGATOR L,2022.0,BLACK,Gasoline,N,CHICAGO EAGLE FLEET INC,CHICAGO,IL,60630.0,None,None,8529Livery,Livery
ACTIVE,LINCOLN,AVIATOR,2025.0,BLACK,Gasoline,N,MMA LIMO INC.,CHICAGO,IL,60626.0,None,None,71144Livery,Livery
ACTIVE,GMC,YUKON XL,2022.0,BLACK,Gasoline,N,KNIGHT LIMO SERVICE INC,CHICAGO,IL,60630.0,None,None,7170Livery,Livery
INACTIVE,CHEVROLET,CG33503,2008.0,WHITE,Gasoline,N,MEDICAL EXPRESS AMBULANCE SERV,SKOKIE,IL,60077.0,None,None,5649Ambulance,Ambulance
INACTIVE,DODGE,CARAVAN,2013.0,WHITE,Gasoline,N,"SCR MEDICAL TRANSPORTATION, INC.",CHICAGO,IL,60619.0,None,None,14491Medicar,Medicar
INACTIVE,Unknown,Unknown,2016.0,Unknown,Gasoline,N,CITY OF CHICAGO BACP,Unknown,Unknown,Unknown,None,None,72023Livery,Livery
INACTIVE,Unknown,Unknown,2016.0,Unknown,Gasoline,N,CITY OF CHICAGO BACP,Unknown,Unknown,Unknown,None,None,71395Livery,Livery
ACTIVE,LINCOLN,AVIATOR,2023.0,BLACK,Gasoline,N,GABA LIMO INC.,CHICAGO,IL,60659.0,None,None,70609Livery,Livery
VIOLATION,HYUNDAI,ELANTRA,2018.0,WHITE,Gasoline,N,HYDRA CAB CORP,CHICAGO,IL,60618.0,Top Cab Association,Top Cab Corp.,563Taxi,Taxi
VIOLATION,TOYOTA,SIENNA,2011.0,WHITE,Gasoline,N,MARCUS-ROBERT INC,CHICAGO,IL,60641.0,DIS-AFFILIATED,Owner Manager,6117Taxi,Taxi
ACTIVE,GMC,YUKON XL,2023.0,BLACK,Gasoline,N,MU LIMO INC.,CHICAGO,IL,60616.0,None,None,70712Livery,Livery
INACTIVE,Unknown,Unknown,2016.0,Unknown,Gasoline,N,CITY OF CHICAGO BACP,Unknown,Unknown,Unknown,None,None,72960Livery,Livery
RESERVED,MERCEDES,S550,2015.0,BLACK,Gasoline,N,M & M LIMOUSINE SERVICE INC,CHICAGO,IL,60601.0,None,None,7787Livery,Livery
ACTIVE,LINCOLN,NAVIGATOR L,2019.0,BLACK,Gasoline,N,AKRAM TRANSPORTION INC,CHICAGO,IL,60630.0,None,None,8520Livery,Livery
RESERVED,CHEVROLET,EXPRESS,2009.0,WHITE,Gasoline,N,ELITE MEDICAL TRANSPORTATION LLC,ORLAND PARK,IL,60467.0,None,None,808507Ambulance,Ambulance
ACTIVE,FORD,F650,2016.0,WHITE,Gasoline,N,WAY TO GO LIMOUSINE INC,CHICAGO,IL,60619.0,None,None,23737Charter Sightseeing,Charter Sightseeing
ACTIVE,LINCOLN,NAUTILUS,2023.0,BLACK,Gasoline,N,SHENGLANG YU,CHICAGO,IL,60616.0,None,None,70242Livery,Livery
INACTIVE,MERCEDES,SPRINTER,2016.0,WHITE/RED,Gasoline,N,"SUPERIOR AIR-GROUND AMBULANCE SERVICE, INC.",ELMHURST,IL,60126.0,None,None,5676Ambulance,Ambulance
INACTIVE,Unknown,Unknown,2016.0,Unknown,Gasoline,N,CITY OF CHICAGO BACP,Unknown,Unknown,Unknown,None,None,72221Livery,Livery
INACTIVE,Unknown,Unknown,2016.0,Unknown,Gasoline,N,CITY OF CHICAGO BACP,Unknown,Unknown,Unknown,None,None,72208Livery,Livery
VIOLATION,FORD,ESCAPE,2012.0,WHITE,Gasoline,N,MCCAB XVII CORP.,CHICAGO,IL,60641.0,DIS-AFFILIATED,Owner Manager,3555Taxi,Taxi
SURRENDER,VPG,MV-1,2014.0,WHITE,Gasoline,Y,LUCKY 7 CAB COMPANY,CHICAGO,IL,60647.0,Flash Cab Co,Chicago Taxicab Management Inc.,2689Taxi,Taxi
RESERVED,FORD,TRANSIT,2019.0,YELLOW,Gasoline,N,"SUPERIOR AIR-GROUND AMBULANCE SERVICE, INC.",ELMHURST,IL,60126.0,None,None,721495Ambulance,Ambulance
INACTIVE,Unknown,Unknown,2016.0,Unknown,Gasoline,N,CITY OF CHICAGO BACP,Unknown,Unknown,Unknown,None,None,71497Livery,Livery
RESERVED,FORD,E350,2010.0,WHITE,Gasoline,N,MIDWEST AMBULANCE LLC,SKOKIE,IL,60076.0,None,None,5726Ambulance,Ambulance
VIOLATION,LEXUS,LX570,2019.0,BLACK,Gasoline,N,LODHI STOCKS LLC,CHICAGO,IL,60659.0,None,None,70352Livery,Livery
ACTIVE,CHEVROLET,SUBURBAN,2023.0,BLACK,Gasoline,N,LIVIU VLAD MERA,CHICAGO,IL,60618.0,None,None,9727Livery,Livery
ACTIVE,LINCOLN,AVIATOR,2024.0,BLACK,Gasoline,N,SONBLAYA TRANSPORT INC.,CHICAGO,IL,60630.0,None,None,9827Livery,Livery
ACTIVE,LINCOLN,CONTINENTAL,2020.0,BLACK,Gasoline,N,DAX LIMOUSINE SERVICE INC,CHICAGO,IL,60606.0,None,None,70760Livery,Livery
ACTIVE,CHEVROLET,SUBURBAN,2022.0,BLACK,Gasoline,N,HAYYAN LLC,CHICAGO,IL,60626.0,None,None,7741Livery,Livery
ACTIVE,FORD,EXPEDITION,2024.0,BLACK,Gasoline,N,"PARWAN 420, INC.",CHICAGO,IL,60659.0,None,None,70646Livery,Livery
INACTIVE,FREIGHLINE,FB65,2003.0,WHITE,Gasoline,N,EMPEROR LIMOUSINE AND PARTY BUS SERVICE LLC,CHICAGO,IL,60642.0,None,None,20640Charter Sightseeing,Charter Sightseeing
INACTIVE,Unknown,Unknown,2016.0,Unknown,Gasoline,N,CITY OF CHICAGO BACP,Unknown,Unknown,Unknown,None,None,71602Livery,Livery
INACTIVE,Unknown,Unknown,2016.0,Unknown,Gasoline,N,CITY OF CHICAGO BACP,Unknown,Unknown,Unknown,None,None,71943Livery,Livery
ACTIVE,LINCOLN,NAVIGATOR L,2024.0,BLACK,Gasoline,N,BLACK SAFARI INC.,CHICAGO,IL,60630.0,None,None,71059Livery,Livery
ACTIVE,GMC,YUKON,2019.0,BLACK,Gasoline,N,996 SERVICES INC,CHICAGO,IL,60616.0,Independent1,None,9020Livery,Livery
INACTIVE,Unknown,Unknown,2016.0,Unknown,Gasoline,N,"ATI VANDENBERG AMBULANCE, INC.",TINLEY PARK,IL,60477.0,None,None,5088Ambulance,Ambulance
ACTIVE,CHEVROLET,SUBURBAN,2019.0,BLACK,Gasoline,N,BEST BUDDY'S LIMOUSINE SERVICE INCORPORATED,CHICAGO,IL,60629.0,None,None,9689Livery,Livery
ACTIVE,MERCEDES,SPRINTER,2019.0,YELLOW,Gasoline,N,"SUPERIOR AIR-GROUND AMBULANCE SERVICE, INC.",ELMHURST,IL,60126.0,None,None,721498Ambulance,Ambulance
INACTIVE,Unknown,Unknown,2016.0,Unknown,Gasoline,N,CITY OF CHICAGO BACP,Unknown,Unknown,Unknown,None,None,72823Livery,Livery
INACTIVE,Unknown,Unknown,2016.0,Unknown,Gasoline,N,CITY OF CHICAGO BACP,Unknown,Unknown,Unknown,None,None,72741Livery,Livery
VIOLATION,HYUNDAI,ELANTRA,2018.0,WHITE,Gasoline,N,NEMESIS CAB CORP.,CHICAGO,IL,60618.0,Top Cab Association,Top Cab Corp.,2459Taxi,Taxi
ACTIVE,FORD,EXPEDITION,2023.0,BLACK,Gasoline,N,DOLLINGER USA INC,CHICAGO,IL,60630.0,None,None,70238Livery,Livery
ACTIVE,LINCOLN,NAVIGATOR L,2022.0,BLACK,Gasoline,N,ASHI AND ALIZA LLC,CHICAGO,IL,60613.0,None,None,9729Livery,Livery
ACTIVE,MERCEDES,S500,2023.0,BLACK,Gasoline,N,MIA BRASOV LTD,CHICAGO,IL,60660.0,None,None,7465Livery,Livery
RESERVED,LINCOLN,AVIATOR,2022.0,BLACK,Gasoline,N,A TO Z LIMO INC.,CHICAGO,IL,60659.0,None,None,9300Livery,Livery
ACTIVE,LINCOLN,NAUTILUS,2024.0,BLACK,Gasoline,N,SPIRIT OF WINDY CITY INC.,CHICAGO,IL,60659.0,None,None,70680Livery,Livery
INACTIVE,Unknown,Unknown,2016.0,Unknown,Gasoline,N,CITY OF CHICAGO BACP,Unknown,Unknown,Unknown,None,None,71582Livery,Livery
RESERVED,FREIGHLINE,M1000,2007.0,WHITE,Gasoline,N,AVITAL LIMOUSINE INC,CHICAGO,IL,60634.0,None,None,16928Charter Sightseeing,Charter Sightseeing
INACTIVE,Unknown,Unknown,2016.0,Unknown,Gasoline,N,CITY OF CHICAGO BACP,Unknown,Unknown,Unknown,None,None,71626Livery,Livery
RESERVED,MERCEDES,SPRINTER,2016.0,WHITE,Gasoline,N,"SUPERIOR AIR-GROUND AMBULANCE SERVICE, INC.",ELMHURST,IL,60126.0,None,None,721344Ambulance,Ambulance
INACTIVE,ALEXANDER,Unknown,2001.0,RED,Gasoline,N,"TRT TRANSPORTATION, INC.",CHICAGO,IL,60609.0,None,None,10987Charter Sightseeing,Charter Sightseeing
VIOLATION,CHEVROLET,SUBURBAN,2019.0,BLACK,Gasoline,N,MRK GLOBAL INC,CHICAGO,IL,60645.0,None,None,8081Livery,Livery
ACTIVE,LINCOLN,NAVIGATOR L,2024.0,BLACK,Gasoline,N,AL MISBAH INC.,CHICAGO,IL,60645.0,None,None,70522Livery,Livery
INACTIVE,FORD,E450,2008.0,RED/BLACK,Gasoline,N,"SUPERIOR AIR-GROUND AMBULANCE SERVICE, INC.",ELMHURST,IL,60126.0,None,None,5620Ambulance,Ambulance
RESERVED,LINCOLN,NAVIGATOR L,2022.0,BLACK,Gasoline,N,D M LIMO INC.,CHICAGO,IL,60619.0,None,None,9310Livery,Livery
RESERVED,FORD,E350,2010.0,WHITE,Gasoline,N,MIDWEST AMBULANCE LLC,SKOKIE,IL,60076.0,None,None,5715Ambulance,Ambulance
INACTIVE,MCI,D4505,2000.0,RED/BLUE/WHITE,Gasoline,N,CHICAGO SIGHT SEEING CO,CHICAGO,IL,60603.0,None,None,14736Charter Sightseeing,Charter Sightseeing
ACTIVE,LINCOLN,NAVIGATOR L,2024.0,BLACK,Gasoline,N,"STEELHAND TRADE, LLC",CHICAGO,IL,60630.0,None,None,70459Livery,Livery
ACTIVE,LINCOLN,NAVIGATOR L,2022.0,BLACK,Gasoline,N,PRIORITY CHICAGO LIMOUSINE INC.,CHICAGO,IL,60632.0,None,None,8271Livery,Livery
INACTIVE,FORD,ECONOLINE,2008.0,WHITE,Gasoline,N,D AND R TRANSPORTATION INC,LYNWOOD,IL,60411.0,None,None,7642Medicar,Medicar
ACTIVE,FORD,TRANSIT,2019.0,WHITE,Gasoline,N,"LIFELINE AMBULANCE, LLC",SKOKIE,IL,60076.0,None,None,817741Ambulance,Ambulance
INACTIVE,Unknown,Unknown,2016.0,Unknown,Gasoline,N,CITY OF CHICAGO BACP,Unknown,Unknown,Unknown,None,None,72557Livery,Livery
ACTIVE,FORD,EXPEDITION,2024.0,BLACK,Gasoline,N,METRO CHICAGO LIMO INC.,CHICAGO,IL,60609.0,None,None,9958Livery,Livery
INACTIVE,MERCEDES,SPRINTER,2012.0,BLACK,Gasoline,N,Inter-Continental Limo Services,CHICAGO,IL,60603.0,None,None,13999Charter Sightseeing,Charter Sightseeing
ACTIVE,LINCOLN,CONTINENTAL,2020.0,BLACK,Gasoline,N,EVERGREEN TRADERS INC,CHICAGO,IL,60630.0,None,None,9097Livery,Livery
FORECLOSURE,HYUNDAI,ELANTRA,2018.0,WHITE,Gasoline,N,POSEIDON CAB CORP,CHICAGO,IL,60659.0,Top Cab Association,Top Cab Corp.,6499Taxi,Taxi
ACTIVE,LINCOLN,NAVIGATOR L,2023.0,BLACK,Gasoline,N,ZHANFENG FU,CHICAGO,IL,60609.0,None,None,7708Livery,Livery
INACTIVE,IC,STARCRAFT,2014.0,WHITE,Gasoline,N,"ARIES CHARTER TRANSPORTATION, INC.",CHICAGO,IL,60624.0,None,None,11464Charter Sightseeing,Charter Sightseeing
ACTIVE,LINCOLN,AVIATOR,2022.0,BLACK,Gasoline,N,ALL AMERICAN LIMOUSINE INC,CHICAGO,IL,60656.0,None,None,8342Livery,Livery
ACTIVE,HYUNDAI,ELANTRA,2017.0,LAVENDER,Gasoline,N,KALLIANI CAB INC,CHICAGO,IL,60618.0,CHICAGO CITY TAXI ASSOC,Owner Manager,3078Taxi,Taxi
INACTIVE,Unknown,Unknown,2016.0,Unknown,Gasoline,N,CITY OF CHICAGO BACP,Unknown,Unknown,Unknown,None,None,72740Livery,Livery
